==19509== NVPROF is profiling process 19509, command: ./mbnet
==19509== Warning: Unified Memory Profiling is not supported on the underlying platform. System requirements for unified memory can be found at: http://docs.nvidia.com/cuda/cuda-c-programming-guide/index.html#um-requirements
==19509== Warning: Profiling results might be incorrect with current version of nvcc compiler used to compile cuda app. Compile with nvcc compiler 9.0 or later version to get correct profiling results. Ignore this warning if code is already compiled with the recommended nvcc version 
==19509== Profiling application: ./mbnet
==19509== Profiling result:
            Type  Time(%)      Time     Calls       Avg       Min       Max  Name
 GPU activities:   50.61%  68.9570s     20068  3.4362ms  670.44us  6.2021ms  [CUDA memcpy DtoD]
                   46.71%  63.6362s     10003  6.3617ms  2.2293ms  8.6580ms  trt_maxwell_scudnn_winograd_128x128_ldg1_ldg4_mobile_relu_tile148t_nt_v0
                    0.03%  43.494ms         5  8.6988ms  8.4328ms  9.0472ms  void fused::fusedConvolutionReluKernel<fused::SrcChwcPtr_FltTex_Reader<float, int=1, int=1, int=1, int=2>, fused::KpqkPtrWriter<float, int=1, int=1, int=2>, float, float, int=5, int=5, int=1, int=3, int=3, int=1, int=1>(fused::ConvolutionParams<floatSrcType, int=1, int=1Type>)
                    0.03%  41.639ms         5  8.3277ms  7.1522ms  8.7605ms  void fused::fusedConvolutionReluKernel<fused::SrcChwcPtr_FltTex_Reader<float, int=1, int=1, int=1, int=4>, fused::KpqkPtrWriter<float, int=1, int=1, int=4>, float, float, int=5, int=7, int=4, int=3, int=3, int=1, int=1>(fused::ConvolutionParams<floatSrcType, int=1, int=1Type>)
                    0.03%  39.146ms         5  7.8292ms  3.4255ms  9.0415ms  void fused::fusedConvolutionReluKernel<fused::SrcChwcPtr_FltTex_Reader<float, int=1, int=1, int=1, int=2>, fused::KpqkPtrWriter<float, int=1, int=1, int=2>, float, float, int=6, int=5, int=2, int=3, int=3, int=1, int=1>(fused::ConvolutionParams<floatSrcType, int=1, int=1Type>)
                    0.03%  38.205ms         5  7.6410ms  7.6235ms  7.6748ms  void fused::fusedConvolutionReluKernel<fused::SrcChwcPtr_FltTex_Reader<float, int=1, int=1, int=1, int=2>, fused::KpqkPtrWriter<float, int=1, int=1, int=2>, float, float, int=5, int=7, int=8, int=3, int=3, int=1, int=1>(fused::ConvolutionParams<floatSrcType, int=1, int=1Type>)
                    0.03%  37.684ms         5  7.5368ms  7.4990ms  7.5678ms  void fused::fusedConvolutionReluKernel<fused::SrcChwcPtr_FltTex_Reader<float, int=1, int=1, int=2, int=1>, fused::KpqkPtrWriter<float, int=1, int=1, int=1>, float, float, int=6, int=8, int=8, int=3, int=3, int=1, int=1>(fused::ConvolutionParams<floatSrcType, int=2, int=1Type>)
                    0.03%  35.012ms         5  7.0024ms  6.9929ms  7.0110ms  void fused::fusedConvolutionReluKernel<fused::SrcChwcPtr_FltTex_Reader<float, int=1, int=1, int=2, int=1>, fused::KpqkPtrWriter<float, int=1, int=1, int=1>, float, float, int=6, int=8, int=2, int=3, int=3, int=1, int=1>(fused::ConvolutionParams<floatSrcType, int=2, int=1Type>)
                    0.02%  28.647ms         5  5.7295ms  5.7204ms  5.7419ms  void fused::fusedConvolutionReluKernel<fused::SrcChwcPtr_FltTex_Reader<float, int=1, int=1, int=1, int=2>, fused::KpqkPtrWriter<float, int=1, int=1, int=2>, float, float, int=4, int=7, int=4, int=3, int=3, int=1, int=1>(fused::ConvolutionParams<floatSrcType, int=1, int=1Type>)
                    0.02%  28.319ms         5  5.6637ms  5.6088ms  5.7354ms  void fused::fusedConvolutionReluKernel<fused::SrcChwcPtr_FltTex_Reader<float, int=1, int=1, int=1, int=4>, fused::KpqkPtrWriter<float, int=1, int=1, int=4>, float, float, int=4, int=5, int=1, int=3, int=3, int=1, int=1>(fused::ConvolutionParams<floatSrcType, int=1, int=1Type>)
                    0.02%  28.159ms         5  5.6318ms  5.6233ms  5.6533ms  void fused::fusedConvolutionReluKernel<fused::SrcChwcPtr_FltTex_Reader<float, int=1, int=1, int=1, int=1>, fused::KpqkPtrWriter<float, int=1, int=1, int=1>, float, float, int=5, int=8, int=8, int=3, int=3, int=1, int=1>(fused::ConvolutionParams<floatSrcType, int=1, int=1Type>)
                    0.02%  27.744ms         5  5.5488ms  5.4339ms  5.6176ms  void fused::fusedConvolutionReluKernel<fused::SrcChwcPtr_FltTex_Reader<float, int=1, int=1, int=1, int=4>, fused::KpqkPtrWriter<float, int=1, int=1, int=4>, float, float, int=2, int=5, int=2, int=3, int=3, int=1, int=1>(fused::ConvolutionParams<floatSrcType, int=1, int=1Type>)
                    0.02%  25.187ms         5  5.0373ms  5.0215ms  5.0581ms  void fused::fusedConvolutionReluKernel<fused::SrcChwcPtr_FltTex_Reader<float, int=1, int=1, int=2, int=1>, fused::KpqkPtrWriter<float, int=1, int=1, int=1>, float, float, int=7, int=8, int=8, int=3, int=3, int=1, int=1>(fused::ConvolutionParams<floatSrcType, int=2, int=1Type>)
                    0.02%  24.414ms         5  4.8828ms  4.7349ms  5.3858ms  void fused::fusedConvolutionReluKernel<fused::SrcChwcPtr_FltTex_Reader<float, int=1, int=1, int=1, int=2>, fused::KpqkPtrWriter<float, int=1, int=1, int=2>, float, float, int=5, int=7, int=1, int=3, int=3, int=1, int=1>(fused::ConvolutionParams<floatSrcType, int=1, int=1Type>)
                    0.02%  23.764ms         5  4.7528ms  4.7373ms  4.7918ms  void fused::fusedConvolutionReluKernel<fused::SrcChwcPtr_FltTex_Reader<float, int=1, int=1, int=1, int=1>, fused::KpqkPtrWriter<float, int=1, int=1, int=1>, float, float, int=8, int=7, int=4, int=3, int=3, int=1, int=1>(fused::ConvolutionParams<floatSrcType, int=1, int=1Type>)
                    0.02%  23.434ms         5  4.6867ms  4.6562ms  4.7495ms  void fused::fusedConvolutionReluKernel<fused::SrcChwcPtr_FltTex_Reader<float, int=1, int=1, int=1, int=1>, fused::KpqkPtrWriter<float, int=1, int=1, int=1>, float, float, int=5, int=7, int=2, int=3, int=3, int=1, int=1>(fused::ConvolutionParams<floatSrcType, int=1, int=1Type>)
                    0.02%  23.372ms         5  4.6744ms  4.5930ms  4.7106ms  void fused::fusedConvolutionReluKernel<fused::SrcChwcPtr_FltTex_Reader<float, int=1, int=1, int=1, int=1>, fused::KpqkPtrWriter<float, int=1, int=1, int=1>, float, float, int=7, int=5, int=1, int=3, int=3, int=1, int=1>(fused::ConvolutionParams<floatSrcType, int=1, int=1Type>)
                    0.02%  23.267ms         5  4.6534ms  4.6339ms  4.7080ms  void fused::fusedConvolutionReluKernel<fused::SrcChwcPtr_FltTex_Reader<float, int=1, int=1, int=1, int=1>, fused::KpqkPtrWriter<float, int=1, int=1, int=1>, float, float, int=5, int=7, int=4, int=3, int=3, int=1, int=1>(fused::ConvolutionParams<floatSrcType, int=1, int=1Type>)
                    0.02%  23.202ms         5  4.6404ms  4.5997ms  4.7626ms  void fused::fusedConvolutionReluKernel<fused::SrcChwcPtr_FltTex_Reader<float, int=1, int=1, int=1, int=2>, fused::KpqkPtrWriter<float, int=1, int=1, int=2>, float, float, int=5, int=7, int=4, int=3, int=3, int=1, int=1>(fused::ConvolutionParams<floatSrcType, int=1, int=1Type>)
                    0.02%  22.813ms         3  7.6044ms  7.6038ms  7.6057ms  trt_maxwell_scudnn_128x32_relu_large_nn_v0
                    0.02%  22.770ms         5  4.5540ms  4.5423ms  4.5671ms  void fused::fusedConvolutionReluKernel<fused::SrcChwcPtr_FltTex_Reader<float, int=1, int=1, int=1, int=1>, fused::KpqkPtrWriter<float, int=1, int=1, int=1>, float, float, int=7, int=7, int=8, int=3, int=3, int=1, int=1>(fused::ConvolutionParams<floatSrcType, int=1, int=1Type>)
                    0.02%  22.696ms         3  7.5654ms  7.5577ms  7.5771ms  trt_maxwell_scudnn_128x32_relu_medium_nn_v0
                    0.02%  21.824ms         5  4.3649ms  4.3264ms  4.4749ms  void fused::fusedConvolutionReluKernel<fused::SrcChwcPtr_FltTex_Reader<float, int=1, int=1, int=1, int=1>, fused::KpqkPtrWriter<float, int=1, int=1, int=1>, float, float, int=7, int=7, int=2, int=3, int=3, int=1, int=1>(fused::ConvolutionParams<floatSrcType, int=1, int=1Type>)
                    0.02%  21.636ms         3  7.2121ms  7.2090ms  7.2176ms  trt_maxwell_scudnn_128x32_relu_small_nn_v0
                    0.02%  21.603ms         5  4.3205ms  4.3127ms  4.3377ms  void fused::fusedConvolutionReluKernel<fused::SrcChwcPtr_FltTex_Reader<float, int=1, int=1, int=1, int=1>, fused::KpqkPtrWriter<float, int=1, int=1, int=1>, float, float, int=7, int=7, int=4, int=3, int=3, int=1, int=1>(fused::ConvolutionParams<floatSrcType, int=1, int=1Type>)
                    0.02%  21.320ms         5  4.2639ms  4.2432ms  4.2912ms  void fused::fusedConvolutionReluKernel<fused::SrcChwcPtr_FltTex_Reader<float, int=1, int=1, int=1, int=2>, fused::KpqkPtrWriter<float, int=1, int=1, int=2>, float, float, int=4, int=8, int=2, int=3, int=3, int=1, int=1>(fused::ConvolutionParams<floatSrcType, int=1, int=1Type>)
                    0.02%  21.265ms         5  4.2531ms  4.2410ms  4.2619ms  void fused::fusedConvolutionReluKernel<fused::SrcChwcPtr_FltTex_Reader<float, int=1, int=1, int=1, int=2>, fused::KpqkPtrWriter<float, int=1, int=1, int=2>, float, float, int=3, int=7, int=8, int=3, int=3, int=1, int=1>(fused::ConvolutionParams<floatSrcType, int=1, int=1Type>)
                    0.02%  21.141ms         5  4.2282ms  3.4634ms  4.6632ms  void fused::fusedConvolutionReluKernel<fused::SrcChwcPtr_FltTex_Reader<float, int=1, int=1, int=1, int=2>, fused::KpqkPtrWriter<float, int=1, int=1, int=2>, float, float, int=5, int=7, int=2, int=3, int=3, int=1, int=1>(fused::ConvolutionParams<floatSrcType, int=1, int=1Type>)
                    0.02%  21.119ms         5  4.2238ms  4.1865ms  4.2666ms  void fused::fusedConvolutionReluKernel<fused::SrcChwcPtr_FltTex_Reader<float, int=1, int=1, int=1, int=2>, fused::KpqkPtrWriter<float, int=1, int=1, int=2>, float, float, int=4, int=8, int=4, int=3, int=3, int=1, int=1>(fused::ConvolutionParams<floatSrcType, int=1, int=1Type>)
                    0.02%  20.548ms         3  6.8493ms  6.6626ms  7.2144ms  trt_maxwell_scudnn_128x32_relu_large_nn_v1
                    0.01%  20.288ms         5  4.0576ms  4.0485ms  4.0643ms  void fused::fusedConvolutionReluKernel<fused::SrcChwcPtr_FltTex_Reader<float, int=1, int=1, int=1, int=1>, fused::KpqkPtrWriter<float, int=1, int=1, int=1>, float, float, int=7, int=6, int=8, int=3, int=3, int=1, int=1>(fused::ConvolutionParams<floatSrcType, int=1, int=1Type>)
                    0.01%  20.168ms         5  4.0336ms  3.9981ms  4.0778ms  void fused::fusedConvolutionReluKernel<fused::SrcChwcPtr_FltTex_Reader<float, int=1, int=1, int=1, int=4>, fused::KpqkPtrWriter<float, int=1, int=1, int=4>, float, float, int=4, int=5, int=2, int=3, int=3, int=1, int=1>(fused::ConvolutionParams<floatSrcType, int=1, int=1Type>)
                    0.01%  20.022ms         5  4.0043ms  3.9679ms  4.0408ms  void fused::fusedConvolutionReluKernel<fused::SrcChwcPtr_FltTex_Reader<float, int=1, int=1, int=1, int=1>, fused::KpqkPtrWriter<float, int=1, int=1, int=1>, float, float, int=4, int=7, int=2, int=3, int=3, int=1, int=1>(fused::ConvolutionParams<floatSrcType, int=1, int=1Type>)
                    0.01%  19.895ms         3  6.6317ms  6.4450ms  6.9809ms  trt_maxwell_scudnn_128x32_relu_medium_nn_v1
                    0.01%  19.530ms         3  6.5100ms  6.5018ms  6.5169ms  void implicit_convolve_sgemm<float, float, int=128, int=6, int=7, int=3, int=3, int=5, int=1, bool=0, bool=0, bool=1>(int, int, int, float const *, int, float*, float const *, kernel_conv_params, __int64, int, float, float, int, float const *, float const *, bool, int, int)
                    0.01%  19.424ms         5  3.8849ms  3.8746ms  3.8926ms  void fused::fusedConvolutionReluKernel<fused::SrcChwcPtr_FltTex_Reader<float, int=1, int=1, int=1, int=4>, fused::KpqkPtrWriter<float, int=1, int=1, int=4>, float, float, int=2, int=7, int=2, int=3, int=3, int=1, int=1>(fused::ConvolutionParams<floatSrcType, int=1, int=1Type>)
                    0.01%  19.218ms         5  3.8436ms  3.7715ms  4.0823ms  void fused::fusedConvolutionReluKernel<fused::SrcChwcPtr_FltTex_Reader<float, int=1, int=1, int=1, int=2>, fused::KpqkPtrWriter<float, int=1, int=1, int=2>, float, float, int=7, int=3, int=1, int=3, int=3, int=1, int=1>(fused::ConvolutionParams<floatSrcType, int=1, int=1Type>)
                    0.01%  19.002ms         5  3.8004ms  3.7744ms  3.8348ms  void fused::fusedConvolutionReluKernel<fused::SrcChwcPtr_FltTex_Reader<float, int=1, int=1, int=1, int=2>, fused::KpqkPtrWriter<float, int=1, int=1, int=2>, float, float, int=7, int=4, int=1, int=3, int=3, int=1, int=1>(fused::ConvolutionParams<floatSrcType, int=1, int=1Type>)
                    0.01%  18.695ms         5  3.7390ms  3.7308ms  3.7471ms  void fused::fusedConvolutionReluKernel<fused::SrcChwcPtr_FltTex_Reader<float, int=1, int=1, int=1, int=2>, fused::KpqkPtrWriter<float, int=1, int=1, int=2>, float, float, int=4, int=7, int=1, int=3, int=3, int=1, int=1>(fused::ConvolutionParams<floatSrcType, int=1, int=1Type>)
                    0.01%  18.497ms         5  3.6994ms  3.6687ms  3.7610ms  void fused::fusedConvolutionReluKernel<fused::SrcChwcPtr_FltTex_Reader<float, int=1, int=1, int=2, int=1>, fused::KpqkPtrWriter<float, int=1, int=1, int=1>, float, float, int=4, int=7, int=1, int=3, int=3, int=1, int=1>(fused::ConvolutionParams<floatSrcType, int=2, int=1Type>)
                    0.01%  17.557ms         3  5.8524ms  5.8474ms  5.8581ms  trt_maxwell_scudnn_128x32_relu_interior_nn_v0
                    0.01%  16.890ms         3  5.6299ms  5.6159ms  5.6497ms  trt_maxwell_scudnn_128x32_relu_interior_nn_v1
                    0.01%  16.868ms         3  5.6227ms  5.6205ms  5.6259ms  trt_maxwell_scudnn_128x64_relu_large_nn_v0
                    0.01%  16.191ms         3  5.3968ms  5.3869ms  5.4109ms  trt_maxwell_scudnn_128x64_relu_large_nn_v1
                    0.01%  16.058ms         3  5.3527ms  5.3445ms  5.3624ms  trt_maxwell_scudnn_128x64_relu_medium_nn_v1
                    0.01%  16.047ms         3  5.3489ms  5.0313ms  5.5147ms  trt_maxwell_scudnn_128x32_relu_small_nn_v1
                    0.01%  15.901ms         3  5.3003ms  5.2978ms  5.3051ms  trt_maxwell_scudnn_128x64_relu_interior_nn_v0
                    0.01%  15.700ms         3  5.2332ms  5.2249ms  5.2433ms  trt_maxwell_scudnn_128x64_relu_small_nn_v1
                    0.01%  15.553ms         3  5.1842ms  5.1757ms  5.1977ms  trt_maxwell_scudnn_128x128_relu_large_nn_v1
                    0.01%  15.382ms         3  5.1273ms  5.1173ms  5.1425ms  trt_maxwell_scudnn_128x128_relu_medium_nn_v1
                    0.01%  15.359ms         3  5.1197ms  5.1124ms  5.1301ms  trt_maxwell_scudnn_128x128_relu_medium_nn_v0
                    0.01%  15.357ms         3  5.1189ms  5.1125ms  5.1309ms  trt_maxwell_scudnn_128x128_relu_large_nn_v0
                    0.01%  15.149ms         3  5.0497ms  5.0413ms  5.0653ms  trt_maxwell_scudnn_128x128_relu_small_nn_v0
                    0.01%  14.942ms         3  4.9807ms  4.9738ms  4.9916ms  trt_maxwell_scudnn_128x128_relu_interior_nn_v1
                    0.01%  14.573ms         3  4.8575ms  4.8472ms  4.8741ms  trt_maxwell_scudnn_128x32_sliced1x4_ldg4_relu_exp_small_nhwc_tn_v1
                    0.01%  14.422ms         3  4.8073ms  4.7997ms  4.8218ms  trt_maxwell_scudnn_128x32_sliced1x4_ldg4_relu_exp_interior_nhwc_tn_v1
                    0.01%  14.171ms         3  4.7235ms  4.7196ms  4.7296ms  trt_maxwell_scudnn_128x64_relu_medium_nn_v0
                    0.01%  13.685ms         3  4.5617ms  4.5551ms  4.5738ms  trt_maxwell_scudnn_128x64_relu_small_nn_v0
                    0.01%  12.760ms         3  4.2532ms  4.2453ms  4.2643ms  trt_maxwell_scudnn_128x64_relu_interior_nn_v1
                    0.01%  12.693ms         3  4.2311ms  4.2147ms  4.2480ms  trt_maxwell_scudnn_128x128_relu_small_nn_v1
                    0.01%  12.562ms         3  4.1873ms  4.1825ms  4.1964ms  trt_maxwell_scudnn_128x128_relu_interior_nn_v0
                    0.01%  12.543ms         3  4.1811ms  4.1757ms  4.1898ms  trt_maxwell_scudnn_128x64_sliced1x2_ldg4_relu_exp_small_nhwc_tn_v1
                    0.01%  12.489ms         3  4.1629ms  4.1580ms  4.1720ms  trt_maxwell_scudnn_128x64_sliced1x2_ldg4_relu_exp_interior_nhwc_tn_v1
                    0.01%  10.606ms         4  2.6515ms  2.4338ms  2.7583ms  void cask_trt::generateWinogradTilesKernel<int=0, cask_trt::Element<float>, cask_trt::Element<float>, cask_trt::Element<float>>(cask_trt::GenerateWinogradTilesParams)
                    0.01%  10.162ms         3  3.3874ms  3.3743ms  3.4059ms  trt_maxwell_scudnn_winograd_128x128_ldg1_ldg4_relu_tile148t_nt_v1
                    0.01%  9.6724ms         3  3.2241ms  3.2108ms  3.2450ms  trt_maxwell_scudnn_winograd_128x128_ldg1_ldg4_relu_tile148n_nt_v1
                    0.01%  8.9867ms         3  2.9956ms  2.9780ms  3.0229ms  trt_maxwell_scudnn_winograd_128x128_ldg1_ldg4_relu_tile148n_nt_v0
                    0.01%  8.4972ms         3  2.8324ms  2.8140ms  2.8590ms  trt_maxwell_scudnn_winograd_128x128_ldg1_ldg4_relu_tile148t_nt_v0
                    0.01%  8.1724ms         3  2.7241ms  2.7195ms  2.7332ms  trt_maxwell_scudnn_winograd_128x128_ldg1_ldg4_relu_tile148m_nt_v1
                    0.01%  7.6173ms         3  2.5391ms  2.3861ms  2.7657ms  void cask_trt::generateWinogradTilesKernel<int=1, cask_trt::Element<float>, cask_trt::Element<float>, cask_trt::Element<float>>(cask_trt::GenerateWinogradTilesParams)
                    0.00%  2.1653ms         7  309.32us  89.921us  619.08us  void CUTENSOR_NAMESPACE::permutationKernelPLC3<CUTENSOR_NAMESPACE::VectorWrite2DTensorView<unsigned char=0, unsigned char=1, bool=0, unsigned int=4, float, float, CUTENSOR_NAMESPACE::GeneralUnarySmall<float>>, CUTENSOR_NAMESPACE::VectorRead2DTensorView<unsigned char=1, unsigned char=0, bool=0, unsigned int=4, float, float, CUTENSOR_NAMESPACE::GeneralUnarySmall<float>>, CUTENSOR_NAMESPACE::ThreadLevelElementwise<CUTENSOR_NAMESPACE::ElementwiseConfig2DCommonCase<CUTENSOR_NAMESPACE::GeneralUnarySmall<float>, CUTENSOR_NAMESPACE::GeneralBinary<float>, int=2, int=64, int=64, int=256, char=4, bool=0, bool=1, bool=1, bool=1, bool=0>, float>, CUTENSOR_NAMESPACE::ElementwiseRuntimePLC3<float, float, float, float>::Params>(unsigned int=4)
                    0.00%  1.9052ms         3  635.06us  629.80us  645.32us  void genericReformat::copyPackedKernel<float, float, bool=1, bool=1, genericReformat::ArrayN<int=4>, int=4>(unsigned int, unsigned int, void const *, genericReformat::ArrayN<genericReformat::ArrayN<int=4>>, genericReformat::ArrayNWithReducedDivisors<genericReformat::ArrayN<int=4>>, void const *, int, int, int, float const *, void*, void const *, genericReformat::ArrayNWithReducedDivisors, genericReformat::ArrayNWithReducedDivisors, void const *, int, int, int, float const , int=4)
                    0.00%  330.34us         4  82.584us  80.769us  87.360us  void genericReformat::copyPackedKernel<float, float, bool=0, bool=1, genericReformat::IdentityCoordMapper<int=4>, int=4>(unsigned int, unsigned int, void const *, genericReformat::ArrayN<genericReformat::IdentityCoordMapper<int=4>>, genericReformat::ArrayNWithReducedDivisors<genericReformat::IdentityCoordMapper<int=4>>, genericReformat::ArrayN, int, int, int, float const *, void*, genericReformat::ArrayN, genericReformat::ArrayNWithReducedDivisors, genericReformat::ArrayNWithReducedDivisors, genericReformat::ArrayN, int, int, int, float const , int=4)
                    0.00%  263.78us         3  87.926us  87.041us  88.385us  void op_generic_tensor_kernel<int=3, float, float, float, int=256, cudnnGenericOp_t=0, cudnnNanPropagation_t=0, int=0>(cudnnTensorStruct, float*, cudnnTensorStruct, float const *, cudnnTensorStruct, float const *, float, float, float, cudnnActivationStruct, reducedDivisorArray, int)
                    0.00%  163.65us        28  5.8440us  5.2800us  6.2720us  void cask_trt::computeOffsetsKernel<bool=0, bool=0>(cask_trt::ComputeOffsetsParams)
      API calls:   58.73%  136.411s     30086  4.5340ms  5.0560us  12.823ms  cudaStreamSynchronize
                   10.18%  23.6384s    260250  90.829us  1.2160us  1.53459s  cudaFree
                    8.32%  19.3258s    140223  137.82us  13.440us  9.0235ms  cudaMalloc
                    5.20%  12.0819s     50010  241.59us  28.000us  118.25ms  cudaMemcpy
                    3.01%  6.98479s     10003  698.27us  82.977us  1.9839ms  cudaHostAlloc
                    2.19%  5.07788s     80026  63.452us  8.8640us  2.83756s  cudaMemGetInfo
                    1.98%  4.59743s     10003  459.60us  52.192us  1.7394ms  cudaFreeHost
                    1.68%  3.90238s     80025  48.764us  2.9120us  3.30757s  cudaStreamCreateWithFlags
                    1.43%  3.31953s     20401  162.71us     896ns  11.259ms  cudaMemcpyAsync
                    1.06%  2.45879s     10367  237.17us  34.144us  1.80031s  cudaLaunchKernel
                    0.96%  2.22063s    810304  2.7400us     864ns  1.1348ms  cudaDeviceGetAttribute
                    0.80%  1.85438s       329  5.6364ms  147.27us  19.476ms  cudaEventSynchronize
                    0.73%  1.68963s    480138  3.5190us  1.5680us  12.455ms  cudaEventDestroy
                    0.72%  1.68237s       159  10.581ms  9.4720us  214.62ms  cuModuleUnload
                    0.58%  1.33928s    130038  10.299us  3.2650us  16.600ms  cudaStreamDestroy
                    0.57%  1.31754s    480138  2.7440us  1.5040us  1.8374ms  cudaEventCreateWithFlags
                    0.55%  1.27700s     30014  42.546us  28.161us  335.04us  cudaGetDeviceProperties
                    0.46%  1.07799s     70021  15.395us  4.1600us  1.6141ms  cudaDeviceSynchronize
                    0.46%  1.06659s     40128  26.579us  14.112us  1.7278ms  cudaMemsetAsync
                    0.09%  216.77ms     60026  3.6110us  1.2480us  896.23us  cudaGetDevice
                    0.08%  175.44ms     10001  17.542us  13.536us  814.73us  cudaStreamCreate
                    0.07%  164.35ms     40012  4.1070us  2.8160us  684.65us  cudaStreamCreateWithPriority
                    0.06%  132.91ms     10661  12.467us  6.7840us  634.18us  cudaEventRecord
                    0.04%  99.583ms     50675  1.9650us     416ns  1.8097ms  cudaGetLastError
                    0.03%  58.223ms     10003  5.8200us  3.7760us  167.59us  cudaHostGetDevicePointer
                    0.02%  43.331ms     30010  1.4430us     416ns  681.51us  cudaGetDeviceCount
                    0.01%  23.941ms     10003  2.3930us  1.9200us  48.833us  cudaDeviceGetStreamPriorityRange
                    0.01%  14.894ms       329  45.271us  17.920us  312.48us  cudaStreamAddCallback
                    0.01%  14.452ms     20008     722ns     416ns  653.61us  cudaRuntimeGetVersion
                    0.00%  6.5107ms     10004     650ns     448ns  46.752us  cudaDriverGetVersion
                    0.00%  4.4129ms       329  13.412us  4.5440us  186.56us  cudaEventElapsedTime
                    0.00%  1.6461ms        42  39.192us  34.784us  53.409us  cudaCreateTextureObject
                    0.00%  849.74us        42  20.231us  10.400us  98.881us  cudaDestroyTextureObject
                    0.00%  718.57us       568  1.2650us     448ns  60.481us  cuDeviceGetAttribute
                    0.00%  105.99us         6  17.664us  9.3120us  22.368us  cuDeviceTotalMem
                    0.00%  26.017us        42     619ns     512ns     832ns  cudaCreateChannelDesc
                    0.00%  25.729us         5  5.1450us  4.2240us  6.3360us  cuInit
                    0.00%  20.096us         8  2.5120us  1.0560us  6.4000us  cuDeviceGetCount
                    0.00%  13.088us         5  2.6170us  1.6320us  4.2560us  cuDriverGetVersion
                    0.00%  12.448us         6  2.0740us  1.7920us  3.1040us  cuDeviceGetName
                    0.00%  11.040us         7  1.5770us     960ns  3.3600us  cuDeviceGet
